num,smiles,logBB,BBB+/BBB-,predicted_energy
3966,COc1ccc([C@@H](NC2CCOCC2)C2CC(O)C2)cn1,,BBB+,14.907140731811523
3967,COc1ccc([C@@H](Nc2ncccc2C(N)=O)C2CC(O)C2)cc1F,,BBB-,12.679043769836426
3968,COc1ccc([C@@H]2CC(=O)Oc3c(C(C)=O)c(O)c4c(C)cc(=O)oc4c32)cc1OCC(N)=O,,BBB-,22.155452728271484
3969,COc1ccc([C@@H]2CC(=O)Oc3ccc4c(c32)O/C(=C/c2cc(OC)c(OC)cc2OC)C4=O)cc1,,BBB-,24.08405876159668
3970,COc1ccc([C@@H]2[C@@H](C(=O)O)[C@@H]2S(=O)(=O)c2ccc(C)cc2)cc1,,BBB+,3.9486851692199707
3971,COc1ccc([C@@H]2[C@@H](N)[C@@H]2S(=O)(=O)c2ccc(Cl)cc2)cc1,,BBB+,3.8910632133483887
3972,COc1ccc([C@@H]2[C@@H](S(=O)(=O)c3ccc(Cl)cc3)C2(CN)CN)cc1,,BBB+,6.243739128112793
3973,COc1ccc([C@@H]2[C@@H](S(=O)(=O)c3ccccc3)[C@@]2(CO)C(=O)O)cc1,,BBB-,7.1362810134887695
3974,COc1ccc([C@@H]2[C@@H](S(=O)(=O)c3ccccc3)[C@@]2(N)CN)cc1,,BBB-,5.867870330810547
3975,COc1ccc([C@@H]2[C@H](C(N)=S)[C@@H]2S(=O)(=O)c2ccc(Cl)cc2)cc1,,BBB-,2.9284634590148926
3976,COc1ccc([C@@H]2[C@H](C(N)=S)[C@@H]2S(=O)(=O)c2ccccc2)cc1,,BBB-,2.9677605628967285
3977,COc1ccc([C@@H]2[C@H](CO)[C@@H]2S(=O)(=O)c2ccc(C)cc2)cc1,,BBB+,3.2145228385925293
3978,COc1ccc([C@@H]2[C@H](N)[C@@H]2S(=O)(=O)c2ccc(C)cc2)cc1,,BBB+,3.2531914710998535
3979,COc1ccc([C@@H]2[C@H](S(=O)(=O)c3ccc(C)cc3)[C@@]2(C#N)C(=O)O)cc1,,BBB-,6.392921447753906
3980,COc1ccc([C@@H]2[C@H](S(=O)(=O)c3ccc(Cl)cc3)C2(CO)CO)cc1,,BBB-,6.387104034423828
3981,COc1ccc([C@@H]2[C@H](S(C)(=O)=O)[C@@]2(N)C#N)cc1,,BBB-,9.914383888244629
3982,COc1ccc([C@H]2CC(=O)Oc3cc(C)oc(=O)c32)cc1,,BBB+,11.49477767944336
3983,COc1ccc([C@H]2[C@@H](C#N)[C@@H]2S(=O)(=O)c2ccc(Cl)cc2)cc1,,BBB-,3.795167922973633
3984,COc1ccc([C@H]2[C@@H](S(=O)(=O)c3ccc(C)cc3)[C@]2(C#N)C=O)cc1,,BBB+,5.666391372680664
3985,COc1ccc([C@H]2[C@@H](S(=O)(=O)c3ccc(Cl)cc3)C2(C#N)C#N)cc1,,BBB+,6.24373722076416
3986,COc1ccc([C@H]2[C@@H](S(=O)(=O)c3ccc(Cl)cc3)C2(CN)CN)cc1,,BBB+,6.24373722076416
3987,COc1ccc([C@H]2[C@@H](S(=O)(=O)c3ccccc3)[C@]2(C#N)C=O)cc1,,BBB+,6.345633506774902
3988,COc1ccc([C@H]2[C@@H](S(C)(=O)=O)[C@@]2(CN)CO)cc1,,BBB-,10.393960952758789
3989,COc1ccc([C@H]2[C@@H](S(C)(=O)=O)[C@@]2(CO)C(=O)O)cc1,,BBB+,11.18460750579834
3990,COc1ccc([C@H]2[C@@H](S(C)(=O)=O)[C@]2(C#N)CO)cc1,,BBB-,10.393961906433105
3991,COc1ccc([C@H]2[C@H](C#N)[C@@H]2S(=O)(=O)c2ccc(C)cc2)cc1,,BBB+,3.154601573944092
3992,COc1ccc([C@H]2[C@H](CO)[C@@H]2S(=O)(=O)c2ccc(Cl)cc2)cc1,,BBB-,3.8576507568359375
3993,COc1ccc([C@H]2[C@H](N)[C@@H]2S(C)(=O)=O)cc1,,BBB+,7.95307731628418
3994,COc1ccc([C@H]2[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@@]2(CN)CO)cc1,,BBB+,6.314022064208984
3995,COc1ccc([C@H]2[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@@]2(N)C#N)cc1,,BBB+,5.836255073547363
3996,COc1ccc([C@H]2[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@@]2(N)C(=O)O)cc1,,BBB-,6.6247735023498535
3997,COc1ccc([C@H]2[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@]2(C#N)CO)cc1,,BBB-,6.314021587371826
3998,COc1ccc([C@H]2[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@]2(C=O)NC(=O)OC(C)(C)C)cc1,,BBB+,10.1245698928833
3999,COc1ccc([C@H]2[C@H](S(=O)(=O)c3ccccc3)[C@@]2(N)CO)cc1,,BBB-,5.968464374542236
4000,COc1ccc([C@H]2[C@H](S(C)(=O)=O)[C@@]2(C#N)C(=O)O)cc1,,BBB+,11.120492935180664
4001,COc1ccc2[nH]c(=O)c([C@H]3CC(=O)Oc4ccc5c(c43)O/C(=C\c3cccc(OC)c3OC)C5=O)cc2c1,,BBB+,22.385128021240234
4002,COc1ccc2c(c1)CCC[C@@]2(O)CNC(=O)C(=O)Nc1cccc(Cl)c1C,,BBB-,9.119641304016113
4003,COc1ccc2c(c1)CCC[C@]2(O)CNC(=O)C(=O)NCc1ccc2c(c1)OCO2,,BBB-,18.500572204589844
4004,COc1ccc2c(c1)[C@@H](NC(=O)/C(=C/c1ccco1)c1ccccc1)CC(C)(C)O2,,BBB+,9.977998733520508
4005,COc1ccc2c(c1OC)C(=O)O[C@H]2Nc1ccc2c(c1)COC2=O,,BBB+,18.06160545349121
4006,COc1ccc2cc([C@@H]3CC(=O)Oc4cc(C)oc(=O)c43)c(=O)[nH]c2c1,,BBB+,15.569191932678223
4007,COc1cccc([C@H]2CC(=O)Oc3cc(C)oc(=O)c32)c1OCCc1ccccc1,,BBB-,11.67868423461914
4008,COc1ccccc1CCCNC(=O)CCSc1ccccc1,,BBB+,1.9880943298339844
4009,COc1ccccc1CCCNC(=O)CSCc1ccc(Cl)cc1,,BBB+,1.9152097702026367
4010,COc1ccccc1CCCNC(=O)[C@@H](C)SCc1ccccc1,,BBB-,1.1875953674316406
4011,COc1ccccc1N1CCN(C(=O)COc2cc(C)cc(C)c2C)CC1,,BBB-,14.129499435424805
4012,CS(=O)(=O)[C@@H]1[C@@H](c2ccc3c(c2)OCO3)[C@]1(C#N)C=O,,BBB+,13.528097152709961
4013,CS(=O)(=O)[C@@H]1[C@H](C(N)=S)[C@@H]1c1ccccc1,,BBB+,1.6253242492675781
4014,CS(=O)(=O)[C@@H]1[C@H](c2ccc3c(c2)OCO3)C1(CN)CN,,BBB+,13.45781135559082
4015,CS(=O)(=O)[C@@H]1[C@H](c2ccc3c(c2)OCO3)[C@@]1(N)CO,,BBB-,13.14912223815918
4016,CS(=O)(=O)[C@H]1[C@@H](C#N)[C@@H]1c1ccccc1,,BBB+,2.473761558532715
4017,CS(=O)(=O)[C@H]1[C@@H](c2ccc3c(c2)OCO3)C1(C#N)C#N,,BBB+,13.457813262939453
4018,CS(=O)(=O)[C@H]1[C@H](c2ccc3c(c2)OCO3)[C@@]1(CN)CO,,BBB+,13.528095245361328
4019,CS(=O)(=O)[C@H]1[C@H](c2ccccc2)[C@@]1(N)CO,,BBB-,4.492633819580078
4020,CSCC[C@@H](CO)NC(=O)C1CCN(c2ncccn2)CC1,,BBB-,16.5578670501709
4021,C[C@@H](CC(=O)N1CCc2[nH]ncc2C1)N1CCOCC1,,BBB-,20.28253173828125
4022,C[C@@H](O)c1cc2n(n1)CCN(C(=O)CC1=C(c3ccccc3)CCC1=O)C2,,BBB+,11.469791412353516
4023,C[C@@H]1CCCN(c2ccc([C@@H](C)NC(=O)/C(=C/c3ccco3)c3ccccc3)cc2)C1,,BBB+,3.737130641937256
4024,C[C@](O)(CNC(=O)C(=O)Nc1cccc(C(F)(F)F)c1)c1cc2ccccc2o1,,BBB+,10.142362594604492
4025,Cc1cc(C(=O)N(C)[C@@H](C)c2ccncn2)ccc1Cl,,BBB-,10.034048080444336
4026,Cc1cc(C(=O)NCCCN2CCCc3ccccc32)ccc1[N+](=O)[O-],,BBB-,7.387853622436523
4027,Cc1cc(C)n(CCNC(=O)[C@H]2Cc3cc(Cl)ccc3N2)c(=O)n1,,BBB-,12.865318298339844
4028,Cc1cc2c(c(=O)n1CCc1ccc(O)cc1)[C@@H](c1cc3cc4c(cc3[nH]c1=O)OCCO4)CC(=O)O2,,BBB-,19.548381805419922
4029,Cc1cc2c(c(=O)o1)[C@@H](c1ccc3c(c1)OCO3)CC(=O)O2,,BBB-,14.628911972045898
4030,Cc1ccc(-n2cccc2[C@H]2[C@H](c3ccccn3)NC(=S)N2CCN(C)C)cc1,,BBB-,17.160633087158203
4031,Cc1ccc(C(N)=NC=N)cc1,,BBB-,4.156470775604248
4032,Cc1ccc(C)c([C@H](C)NC(=O)[C@H](C)SCc2ccccc2)c1,,BBB-,-5.07649040222168
4033,Cc1ccc(CS(=O)(=O)N[C@H](c2ccccn2)C2CC(O)C2)cc1,,BBB+,4.3033223152160645
4034,Cc1ccc(OCCNC(=O)CCSc2ccccc2)cc1,,BBB-,1.9007749557495117
4035,Cc1ccc(OCCNC(=O)[C@@H](C)SCc2ccccc2)cc1,,BBB+,1.1002740859985352
4036,Cc1ccc(OC[C@@H](C)NC(=O)/C(=C/c2ccco2)c2ccccc2)cc1,,BBB-,4.6474609375
4037,Cc1ccc(OC[C@@H](C)NC(=O)c2cc([N+](=O)[O-])ccc2Cl)cc1,,BBB+,7.191689491271973
4038,Cc1ccc(S(=O)(=O)[C@@H]2[C@@H](c3ccccc3)C2(CN)CN)cc1,,BBB+,0.07602691650390625
4039,Cc1ccc(S(=O)(=O)[C@@H]2[C@H](c3ccccc3)C2(CN)CN)cc1,,BBB+,0.07602596282958984
4040,Cc1ccc(S(=O)(=O)[C@@H]2[C@H](c3ccccc3)[C@@]2(N)C(=O)O)cc1,,BBB-,0.4540090560913086
4041,Cc1ccc(S(=O)(=O)[C@@H]2[C@H](c3ccccc3)[C@]2(C=O)NC(=O)OC(C)(C)C)cc1,,BBB+,3.807483196258545
4042,Cc1ccc(S(=O)(=O)[C@H]2[C@H](C(N)=S)[C@@H]2c2ccccc2)cc1,,BBB+,-3.0540246963500977
4043,Cc1ccc(S(=O)(=O)[C@H]2[C@H](C=O)[C@@H]2c2ccccc2)cc1,,BBB-,-2.1475982666015625
4044,Cc1ccc(S(=O)(=O)[C@H]2[C@H](CN)[C@@H]2c2ccccc2)cc1,,BBB+,-2.2055883407592773
4045,Cc1ccc(S(=O)(=O)[C@H]2[C@H](c3ccccc3)[C@@]2(N)CO)cc1,,BBB+,-0.18491077423095703
4046,Cc1ccc(SCCC(=O)N[C@@H](C)c2ccc(N3CCC[C@@H](C)C3)cc2)cc1,,BBB+,-0.36181068420410156
4047,Cc1ccc(S[C@@H](C)C(=O)N(C)Cc2nc(-c3ccccc3Cl)no2)cc1,,BBB-,4.94362735748291
4048,Cc1ccc(S[C@@H](C)C(=O)NCc2nc(-c3ccccc3Cl)no2)cc1,,BBB+,2.6602306365966797
4049,Cc1ccc(S[C@@H](C)C(=O)N[C@@H]2CC(C)(C)Oc3ccc(C)cc32)cc1,,BBB+,-0.6781063079833984
4050,Cc1ccc(S[C@H](C)C(=O)NCCCc2ccc(OC(C)C)cc2)cc1,,BBB+,0.6006326675415039
4051,Cc1ccc(S[C@H](C)C(=O)NCc2nc(-c3cccc(Br)c3)no2)cc1,,BBB-,2.897505283355713
4052,Cc1ccc([C@@H](C)NC(=O)CCSc2ccccc2)cc1C,,BBB-,-4.271781921386719
4053,Cc1ccc([C@H](C)NC(=O)CCSc2ccccc2)cc1C,,BBB+,-4.271781921386719
4054,Cc1ccc([C@H](C)NC(=O)Cc2ccsc2)nc1,,BBB-,4.069457530975342
4055,Cc1ccc([C@H](C)NC(=O)[C@H](C)SCc2ccccc2)cc1C,,BBB-,-5.072282791137695
4056,Cc1ccc2[nH]c(CCC(=O)N[C@H](C)Cc3cnccn3)nc2c1C,,BBB-,13.743722915649414
4057,Cc1ccc2c(c1)OC(C)(C)C[C@@H]2NC(=O)CCSc1ccccc1,,BBB+,0.18908119201660156
4058,Cc1ccc2c(c1)OC(C)(C)C[C@@H]2NC(=O)CSCc1ccc([N+](=O)[O-])cc1,,BBB+,4.6610894203186035
4059,Cc1ccc2c(c1)OC(C)(C)C[C@H]2NC(=O)CSCc1ccc([N+](=O)[O-])cc1,,BBB+,4.6610870361328125
4060,Cc1ccc2c(c1)[C@H](NC(=O)[C@@H](C)Sc1ccccc1)CC(C)(C)O2,,BBB+,-0.0030155181884765625
4061,Cc1cccc(-c2noc(CNC(=O)CCSc3ccc(Cl)cc3)n2)c1,,BBB+,2.90413761138916
4062,Cc1cccc(CSCCNC(=O)/C(=C/c2ccco2)c2ccccc2)c1,,BBB-,-0.9158687591552734
4063,Cc1ccccc1OC[C@H](C)NC(=O)CSCc1ccc([N+](=O)[O-])cc1,,BBB+,5.638917446136475
4064,Cc1ccccc1OC[C@H](C)NC(=O)[C@H](C)Sc1ccccc1,,BBB-,0.952850341796875
4065,Cc1nc(N)ncc1C(=O)N1CC[C@@H]1c1ccc(F)cc1,,BBB+,10.377689361572266
4066,Cc1ncsc1CCC(=O)N[C@@H](c1cnn(C)c1)C1CC(O)C1,,BBB+,14.810863494873047
4067,Cn1c(C(=O)N2CCCC[C@H]2c2cccnc2)cc2ccccc21,,BBB+,10.064099311828613
4068,N#Cc1ccccc1C(=O)NCCC[C@@H]1CCOC1,,BBB-,7.629883289337158
4069,NC(=O)C[C@@H](c1ccc(O)cc1)c1oc(CN2CCOCC2)cc(=O)c1O,,BBB+,22.196338653564453
4070,NC(=O)C[C@@H](c1oc(CN2CCOCC2)cc(=O)c1O)c1ccnc2ccccc12,,BBB-,21.692012786865234
4071,NC(=O)C[C@H](c1ccc(O)cc1)c1oc(CN2CCOCC2)cc(=O)c1O,,BBB-,22.196338653564453
4072,NC(=O)C[C@H](c1oc(CN2CCOCC2)cc(=O)c1O)c1ccnc2ccccc12,,BBB-,21.692012786865234
4073,NC(=S)[C@@H]1[C@@H](c2ccccc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,,BBB-,-2.423830032348633
4074,NC(=S)[C@H]1[C@@H](S(=O)(=O)c2ccc(Cl)cc2)[C@H]1c1ccccc1,,BBB-,-2.423828125
4075,NC[C@@H]1[C@@H](c2ccc3c(c2)OCO3)[C@@H]1S(=O)(=O)c1ccccc1,,BBB+,6.960916042327881
4076,NC[C@]1(CO)[C@H](c2ccccc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,,BBB-,0.7714996337890625
4077,N[C@]1(CO)[C@@H](S(=O)(=O)c2ccc(Cl)cc2)[C@@H]1c1ccccc1,,BBB-,0.4452829360961914
4078,Nc1nc(OC(C(F)(F)F)C(F)(F)F)ccc1[N+](=O)[O-],,BBB-,11.735784530639648
4079,O=C(/C(=C/c1ccco1)c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,,BBB+,8.989925384521484
4080,O=C(/C=C\c1cccc2cccnc12)N(Cc1ccco1)C[C@@H]1CCCO1,,BBB-,12.805312156677246
4081,O=C(CCN1C(=O)CC2(CCCC2)C1=O)NC[C@@H]1C[C@H]2C=C[C@@H]1C2,,BBB+,5.951208591461182
4082,O=C(CCc1nc(-c2ccncc2)no1)NC[C@@H]1C[C@@H]2C=C[C@@H]1C2,,BBB+,10.228626251220703
4083,O=C(CN1CCOC1=O)N1CCC[C@H](Cc2nc(-c3ccsc3)no2)C1,,BBB-,18.778675079345703
4084,O=C(C[C@H]1C[C@H]2CC[C@@H]1C2)NC[C@@H](O)c1ccccc1,,BBB+,0.5292882919311523
4085,O=C(Cc1csc(-n2cccc2)n1)N1CCCC[C@H]1c1cccnc1,,BBB+,14.352088928222656
4086,O=C(NCCCc1ccc(F)cc1)c1ccc([C@H]2SCC(=O)N2Cc2ccccc2)cc1,,BBB-,-0.48674869537353516
4087,O=C(NCCSCc1ccccc1)/C(=C/c1ccco1)c1ccccc1,,BBB+,-0.24077892303466797
4088,O=C(NCCSc1ccc(Cl)cc1)/C(=C/c1ccco1)c1ccccc1,,BBB+,0.31133556365966797
4089,O=C(NCc1nc(-c2ccc(Cl)cc2)no1)c1ccc(CN2CCOCC2)cc1,,BBB+,14.426127433776855
4090,O=C(N[C@@H](Cc1ccccn1)C1CC(O)C1)c1n[nH]c2ccccc12,,BBB+,9.520915031433105
4091,O=C(N[C@@H](c1ccccn1)C1CC(O)C1)c1ncoc1C1CC1,,BBB-,13.729825973510742
4092,O=C(Nc1ccc(OC2CCCC2)cc1)c1cc2c(ccc3ccccc32)o1,,BBB+,3.7932772636413574
4093,O=C(O)CC[C@@]1(CCC(=O)NCc2cc3cc(F)ccc3[nH]2)CCC(=O)N1,,BBB-,10.423429489135742
4094,O=C(O)CC[C@]1(CCC(=O)NCc2cc3cc(F)ccc3[nH]2)CCC(=O)N1,,BBB+,10.423430442810059
4095,O=C(O)[C@H]1C[C@H]1S(=O)(=O)c1ccc(Cl)cc1,,BBB-,3.240161418914795
4096,O=C(c1cc(-c2ccc(Br)s2)[nH]n1)N1C[C@@H]2C[C@H](C1)c1cccc(=O)n1C2,,BBB-,12.025641441345215
4097,O=C(c1ccc(CSc2ccccn2)cc1)N1CCC[C@H]1c1ccccn1,,BBB+,5.912158012390137
4098,O=C(c1cccc(-c2ccco2)c1)N(Cc1ccccn1)C[C@@H]1CCCO1,,BBB-,12.816999435424805
4099,O=C(c1cccc(OC(F)F)c1)N1CCn2nc([C@@H](O)C3CC3)cc2C1,,BBB+,14.75709342956543
4100,O=C(c1n[nH]c2c1CCCCC2)N1CCCC[C@H]1c1cccnc1,,BBB-,8.817564964294434
4101,O=C1CCC(C(=O)N[C@@H](c2ccc(F)cc2)C2CC(O)C2)=NN1,,BBB+,8.122974395751953
4102,O=C1C[C@@H](c2cccnc2)c2c(ccc3c2OC2(CCCCC2)CC3=O)O1,,BBB-,8.717885971069336
4103,O=C[C@@H]1[C@@H](S(=O)(=O)c2ccc(Cl)cc2)[C@H]1c1ccccc1,,BBB+,-1.5174026489257812
4104,O=S(=O)(c1ccc(Cl)cc1)[C@@H]1[C@H](CO)[C@H]1c1ccccc1,,BBB+,-1.5173988342285156
4105,OC1CCN(c2ccnc(N[C@H](c3ccccn3)C3CC(O)C3)n2)CC1,,BBB+,19.85163116455078
4106,C#CC(O)(C=CCl)CC,,BBB+,1.1542444229125977
4107,C#CC1(O)CCC2C3CCC4=Cc5c(cnn5-c5ccc(F)cc5)CC4(C)C3CCC21C,,BBB+,-5.69775390625
4108,C#CCN(C)C(C)Cc1ccccc1,,BBB+,1.9258737564086914
4109,C1=C(CC2=NCCN2)CCc2ccccc21,,BBB+,1.4629497528076172
4110,C1=CCC2=C3C(=NC2=C1)CCNC3Cc1ccccc1,,BBB+,-0.17368412017822266
4111,C=C1CC(C)C2C3Cc4ccc(O)cc4C2(CCN3CC2CCC2)C1,,BBB+,-2.20870304107666
4112,C=C1CC2C3C=CC4=CC(=O)CCC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,,BBB+,3.569105625152588
4113,C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,,BBB+,3.5822129249572754
4114,C=C1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,,BBB-,23.293834686279297
4115,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,,BBB-,18.88465118408203
4116,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,,BBB-,23.10733413696289
4117,C=CC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,,BBB+,8.07125186920166
4118,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,,BBB-,25.88766098022461
4119,C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21,,BBB+,20.147937774658203
4120,C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,,BBB+,0.618535041809082
4121,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,,BBB+,12.466324806213379
4122,C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,,BBB+,9.38571834564209
4123,C=CCN1CCC23c4c5ccc(O)c4OC2C2(OC)C=CC3(CC2C(C)(O)CCC)C1C5,,BBB+,9.620951652526855
4124,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,,BBB-,-2.3127851486206055
4125,CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,,BBB+,18.360679626464844
4126,CC(=C(CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,,BBB+,13.167928695678711
4127,CC(=C(CCOC(=O)c1ccccc1)SSC(CCOC(=O)c1ccccc1)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,,BBB+,27.198596954345703
4128,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,,BBB+,16.74871826171875
4129,CC(=C1CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,,BBB+,18.739948272705078
4130,CC(=CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,,BBB+,5.454620838165283
4131,CC(=O)C1(N)Cc2c(O)c3c(c(O)c2C(OC2CC(O)C(O)CO2)C1)C(=O)c1ccccc1C3=O,,BBB-,20.822343826293945
4132,CC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,BBB+,1.106755256652832
4133,CC(=O)C1(O)C(O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,,BBB+,1.7995872497558594
4134,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,BBB+,1.2038936614990234
4135,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,,BBB-,24.623748779296875
4136,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,,BBB-,21.04897689819336
4137,CC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,,BBB+,6.538794040679932
4138,CC(=O)C1=C(O)C2(O)C(=O)c3c(c(C)c4ccc(C)c(O)c4c3O)CC2C(N)C1=O,,BBB-,13.740421295166016
4139,CC(=O)C1CCC2C3CC(O)C45CC4CCC5(C)C3CCC12C,,BBB+,-4.528106689453125
4140,CC(=O)C1CCC2C3CCC4CC(C)(O)CCC4(C)C3CCC12C,,BBB+,-5.104228973388672
4141,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,,BBB+,-1.0236282348632812
4142,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,,BBB+,-4.309311866760254
4143,CC(=O)CC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(Cl)CC21C,,BBB+,0.41668128967285156
4144,CC(=O)CC(=O)C12OC(C)(C)OC1CC1C3CC(C#N)=C4C=C(OCCCl)CCC4(C)C3(F)C(O)CC12C,,BBB+,12.531386375427246
4145,CC(=O)N1CCN(C(=O)Cc2cc(F)cc(F)c2)C(CN2CCC(O)C2)C1,,BBB-,17.67865753173828
4146,CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)C(CN2CCC(O)C2)C1,,BBB-,16.93772315979004
4147,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCC(O)C2)C1,,BBB-,17.15459442138672
4148,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,,BBB+,13.963004112243652
4149,CC(=O)N1CCN(C(=O)Cc2ccc(S(C)(=O)=O)cc2)C(CN2CCC(O)C2)C1,,BBB-,21.086042404174805
4150,CC(=O)N1CCN(C(=O)Cc2ccc([N+](=O)[O-])cc2)C(CN2CCC(O)C2)C1,,BBB-,21.95794105529785
4151,CC(=O)N1CCN(C(=O)Cc2ccc([S+](C)[O-])cc2)C(CN2CCC(O)C2)C1,,BBB-,19.713520050048828
4152,CC(=O)N1CCN(C(=O)Cc2cccc([N+](=O)[O-])c2)C(CN2CCC(O)C2)C1,,BBB-,21.951583862304688
4153,CC(=O)N1CCN(C(=O)Cc2ccccc2)C(CN2CCC(O)C2)C1,,BBB-,17.338729858398438
4154,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,BBB-,25.674808502197266
4155,CC(=O)NCCCC(NC(C)=O)C(=O)O,,BBB+,13.296852111816406
4156,CC(=O)Nc1ccc(OC(=O)C2CCC(=O)N2)cc1,,BBB+,12.526496887207031
4157,CC(=O)OC(C)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,BBB+,6.578954696655273
4158,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,BBB+,3.3327817916870117
4159,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,,BBB-,24.696311950683594
4160,CC(=O)OC1C=CC(C)=CCC(O)C=CC(C)=CC(NC(=O)C(C)=O)C2(C)C(=O)OC(C1)C(C)C2=O,,BBB-,14.367971420288086
4161,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,,BBB-,-1.0473899841308594
4162,CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2C12CO2,,BBB+,15.752653121948242
4163,CC(=O)OC1CCC2(C)C3CCC4(C)C(C(C)CCCC(C)C)CCC4C3CC(Br)C2(Br)C1,,BBB+,-10.087271690368652
4164,CC(=O)OCC(=O)C1(O)C(C)CC2C3C=C(C)C4=Cc5c(cnn5-c5ccccc5)CC4(C)C3C(O)CC21C,,BBB+,4.508931636810303
4165,CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,,BBB+,5.904205322265625
4166,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,BBB+,5.766284942626953
4167,CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,BBB+,12.044327735900879
4168,CC(=O)OCC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C,,BBB+,5.8525390625
4169,CC(=O)OCC(=O)C1(O)CCC2C3CC(Cl)C4=CC(=O)C=CC4(C)C3C(=O)CC21C,,BBB+,6.476686477661133
